AI,explanation,ResponseId,PROLIFIC_PID,test_order,test_index,test_mse,Finished,displayed_reward,human_response,hai_response,Order,Year_Built,Gr_Liv_Area,Garage_Cars,Fireplaces,Year_Remod,Overall_Qual,SalePrice,pred1,pred2
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,1679,99,23573.99688,True,3,138.0,129.0,1679,1970,1302,2.0,0,1970,5,106000,126507.32,133611.1
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,2400,100,23573.99688,True,3,212.0,261.0,2400,2003,1792,3.0,1,2004,9,374000,362047.94,265556.78
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,1179,101,23573.99688,True,3,203.0,214.0,1179,1996,1288,2.0,2,1996,8,245500,291732.47,216275.11
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,228,102,23573.99688,True,3,194.0,157.0,228,1978,1386,2.0,1,1978,6,158900,166387.98,163711.7
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,2120,103,23573.99688,True,3,192.0,154.0,2120,1994,1022,2.0,0,1994,5,139500,165578.78,158452.98
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,2697,104,23573.99688,True,3,118.0,94.0,2697,1935,754,0.0,0,1982,6,84500,128579.695,64872.2
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,1514,105,23573.99688,True,3,755.0,89.0,1514,1925,864,0.0,0,1950,5,98000,91686.92,86353.055
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,2596,106,23573.99688,True,3,141.0,74.0,2596,1930,713,1.0,0,2001,3,99800,80254.13,75172.516
pred2,shap,R_5CpVFhEyN8RbAFq,675218192512cf36966b9068,1037,107,23573.99688,True,3,135.0,180.0,1037,1971,864,2.0,0,1971,5,123000,127237.04,119688.86
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,1197,0,11022.304739449999,True,3,120.0,181.0,1197,1965,1728,2.0,0,1965,5,142600,142473.98,161598.53
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,562,1,11022.304739449999,True,3,220.0,150.0,562,1965,864,1.0,1,1965,5,62383,142690.33,135140.05
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,99,2,11022.304739449999,True,3,401.0,275.0,99,2005,1236,2.0,0,2005,6,152000,177913.9,176870.78
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,590,3,11022.304739449999,True,3,171.0,347.0,590,1977,2288,2.0,2,1992,7,230000,238588.8,243160.0
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,1040,4,11022.304739449999,True,3,277.0,176.0,1040,1973,987,1.0,0,1973,6,103400,121324.086,108280.74
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,2515,5,11022.304739449999,True,3,290.0,252.0,2515,1997,1694,1.0,1,1998,7,200000,199171.86,207192.69
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,2291,6,11022.304739449999,True,3,265.0,189.0,2291,1976,1092,1.0,0,1976,4,75190,101199.484,111110.07
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,2369,7,11022.304739449999,True,3,185.0,140.0,2369,1971,1218,0.0,0,1971,6,91500,120312.68,108777.55
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,1936,8,11022.304739449999,True,3,114.0,112.0,1936,1956,925,1.0,0,2003,5,127000,136943.39,113554.32
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,1453,9,11022.304739449999,True,3,179.0,170.0,1453,1972,780,1.0,0,1972,5,124900,111737.76,109589.195
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,200,10,11022.304739449999,True,3,44.0,79.0,200,1930,1536,2.0,1,1950,5,138400,122318.56,150833.83
pred2,both,R_3oXtMDHVwmhwaGE,67e5cefeefd6e23bf7fef2ff,29,11,11022.304739449999,True,3,370.0,346.0,29,1999,1337,2.0,1,1999,7,184000,202763.83,186184.22
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,95,24,1221.35513605,True,4.99,185.0,180.0,95,2004,1680,2.0,0,2004,7,190000,180083.39,194857.02
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2712,25,1221.35513605,True,4.99,125.0,118.0,2712,1966,1059,1.0,0,1966,5,142500,131265.33,134001.95
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2847,26,1221.35513605,True,4.99,160.0,160.0,2847,1940,1595,1.0,2,2000,6,140000,176849.88,162618.42
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,1508,27,1221.35513605,True,4.99,115.0,95.0,1508,1953,930,1.0,0,1953,4,99000,95893.734,105091.01
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2111,28,1221.35513605,True,4.99,155.0,189.0,2111,2005,1270,2.0,0,2006,7,175900,189440.22,179123.69
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,1069,29,1221.35513605,True,4.99,240.0,295.0,1069,2003,2690,3.0,1,2003,8,370000,306094.47,360677.03
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2915,30,1221.35513605,True,4.99,125.0,118.0,2915,1972,1092,1.0,0,1972,4,79400,97346.08,109895.95
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2429,31,1221.35513605,True,4.99,220.0,220.0,2429,2006,1567,3.0,1,2006,8,264561,286062.0,271774.97
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,1646,32,1221.35513605,True,4.99,205.0,200.0,1646,1984,1868,2.0,1,2003,6,178000,183026.95,209720.8
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,453,33,1221.35513605,True,4.99,178.0,193.0,453,2005,1306,2.0,1,2005,6,196000,193013.98,202296.02
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,196,34,1221.35513605,True,4.99,155.0,155.0,196,1940,1196,2.0,2,1950,6,128000,173554.2,155556.81
pred1,none,R_3vYssyk9XvVKpmZ,67f17dd190608f5685509b92,2019,35,1221.35513605,True,4.99,116.0,153.0,2019,1929,854,2.0,0,2001,7,132000,153530.75,101327.055
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,1777,84,4988.5540965,True,3,215.0,262.0,1777,2007,1542,3.0,1,2007,8,260261,286163.25,278565.3
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,2011,85,4988.5540965,True,3,257.0,164.0,2011,1939,1232,1.0,2,1950,6,128000,160785.78,148985.73
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,703,86,4988.5540965,True,3,285.0,210.0,703,1946,1389,1.0,2,1992,7,135000,193677.23,150424.84
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,813,87,4988.5540965,True,3,368.0,169.0,813,1979,2240,2.0,0,1979,5,142953,133857.25,183465.08
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,1409,88,4988.5540965,True,3,183.0,171.0,1409,1918,1674,2.0,1,1950,6,185000,142284.98,151889.73
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,959,89,4988.5540965,True,3,253.0,238.0,959,2009,1692,2.0,0,2009,7,224500,200683.27,230117.86
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,2582,90,4988.5540965,True,3,100.0,152.0,2582,1979,943,2.0,2,1979,5,135960,174854.53,157151.98
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,1232,91,4988.5540965,True,3,144.0,160.0,1232,1962,1537,2.0,1,2005,6,174000,183872.84,175893.48
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,2183,92,4988.5540965,True,3,174.0,174.0,2183,2005,1072,2.0,0,2005,6,140000,175258.53,165667.08
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,1039,93,4988.5540965,True,3,170.0,170.0,1039,1998,1337,2.0,0,1999,6,181000,163968.42,168414.83
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,2344,94,4988.5540965,True,3,222.0,222.0,2344,1988,2183,3.0,0,1988,7,229000,218360.45,263082.7
pred1,both,R_7HufPcS5shX2Z3y,6679e88eb948e8a4b08a39fb,1993,95,4988.5540965,True,3,174.0,127.0,1993,1910,1232,2.0,0,1950,5,114000,112078.74,106275.66
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,1217,216,24222.02301845,True,3,235.0,182.0,1217,1959,1252,2.0,0,1959,6,142000,152227.77,137654.52
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2890,217,24222.02301845,True,3,182.0,182.0,2890,1975,1210,2.0,0,1975,6,148000,148225.4,133475.97
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,232,218,24222.02301845,True,3,102.0,121.0,232,1950,1067,2.0,0,1995,4,128000,130747.22,117481.82
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2583,219,24222.02301845,True,3,200.0,138.0,2583,1954,1050,1.0,0,2000,6,156000,145979.86,117755.74
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2275,220,24222.02301845,True,3,212.0,278.0,2275,2006,1776,3.0,1,2007,8,283463,282040.16,272517.75
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,708,221,24222.02301845,True,3,755.0,90.0,708,1920,861,2.0,0,1950,4,80000,91788.67,94701.27
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,1395,222,24222.02301845,True,3,101.0,120.0,1395,1940,672,1.0,0,1997,5,108000,129026.695,76624.32
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,1853,223,24222.02301845,True,3,262.0,293.0,1853,1998,2362,2.0,2,1998,8,312500,305882.3,311379.44
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2594,224,24222.02301845,True,3,208.0,118.0,2594,1947,1312,2.0,0,1950,6,127000,128644.086,122049.98
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,1431,225,24222.02301845,True,3,181.0,166.0,1431,1997,1688,2.0,0,1997,6,200000,179054.02,192826.5
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2305,226,24222.02301845,True,3,95.0,129.0,2305,1984,887,1.0,0,1984,5,124500,130411.484,133773.9
pred1,shap,R_5DcLnLDWpejF3FL,678bd9e18b42a93aa738894d,2605,227,24222.02301845,True,3,190.0,135.0,2605,1900,2414,2.0,1,1970,5,160000,137020.34,171520.45
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,322,180,3534.0931924999995,True,3,236.0,276.0,322,2008,2018,3.0,1,2009,9,378500,351302.0,330220.12
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,1308,181,3534.0931924999995,True,3,177.0,170.0,1308,1900,1627,2.0,0,2006,5,139500,134994.11,113565.37
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,2166,182,3534.0931924999995,True,3,200.0,200.0,2166,2006,1491,2.0,1,2006,7,168675,209103.1,223068.08
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,298,183,3534.0931924999995,True,3,186.0,191.0,298,1994,1652,2.0,0,2007,7,203135,193830.97,190283.27
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,2825,184,3534.0931924999995,True,3,205.0,220.0,2825,2003,2314,2.0,1,2005,7,229000,223483.72,271161.38
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,2257,185,3534.0931924999995,True,3,188.0,191.0,2257,1998,1502,1.0,1,1998,7,330000,195047.02,193027.05
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,1590,186,3534.0931924999995,True,3,174.0,198.0,1590,1997,1344,4.0,0,1998,7,206300,220307.0,182998.16
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,1608,187,3534.0931924999995,True,3,172.0,170.0,1608,1940,1750,1.0,0,1985,6,160000,129324.57,137625.38
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,2226,188,3534.0931924999995,True,3,185.0,180.0,2226,1980,1045,2.0,1,1980,6,123900,163875.56,153542.45
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,429,189,3534.0931924999995,True,3,210.0,221.0,429,2008,2184,3.0,1,2008,9,335000,355811.7,348056.28
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,2572,190,3534.0931924999995,True,3,188.0,178.0,2572,1963,1008,2.0,0,1963,6,135000,152080.05,133076.48
pred1,both,R_7s1MgjGwksAZxep,65654bb65a81489784483bf0,1416,191,3534.0931924999995,True,3,185.0,169.0,1416,1950,1164,1.0,0,1950,5,125000,119219.96,116241.53
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,95,24,1551.2551360499997,True,4.66,190.0,190.0,95,2004,1680,2.0,0,2004,7,190000,180083.39,194857.02
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2712,25,1551.2551360499997,True,4.66,145.0,135.0,2712,1966,1059,1.0,0,1966,5,142500,131265.33,134001.95
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2847,26,1551.2551360499997,True,4.66,160.0,163.0,2847,1940,1595,1.0,2,2000,6,140000,176849.88,162618.42
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,1508,27,1551.2551360499997,True,4.66,160.0,110.0,1508,1953,930,1.0,0,1953,4,99000,95893.734,105091.01
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2111,28,1551.2551360499997,True,4.66,170.0,175.0,2111,2005,1270,2.0,0,2006,7,175900,189440.22,179123.69
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,1069,29,1551.2551360499997,True,4.66,280.0,325.0,1069,2003,2690,3.0,1,2003,8,370000,306094.47,360677.03
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2915,30,1551.2551360499997,True,4.66,150.0,125.0,2915,1972,1092,1.0,0,1972,4,79400,97346.08,109895.95
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2429,31,1551.2551360499997,True,4.66,220.0,249.0,2429,2006,1567,3.0,1,2006,8,264561,286062.0,271774.97
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,1646,32,1551.2551360499997,True,4.66,215.0,212.0,1646,1984,1868,2.0,1,2003,6,178000,183026.95,209720.8
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,453,33,1551.2551360499997,True,4.66,200.0,202.0,453,2005,1306,2.0,1,2005,6,196000,193013.98,202296.02
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,196,34,1551.2551360499997,True,4.66,230.0,230.0,196,1940,1196,2.0,2,1950,6,128000,173554.2,155556.81
pred2,none,R_6nOaLtWQu8QdKvK,67eb91c75bdf0be76c9a7f7c,2019,35,1551.2551360499997,True,4.66,130.0,110.0,2019,1929,854,2.0,0,2001,7,132000,153530.75,101327.055
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,138,144,1619.988505,True,4.78,190.0,187.0,138,1966,1888,2.0,1,2002,6,190000,185253.48,193081.36
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,773,145,1619.988505,True,4.78,130.0,136.0,773,1967,899,1.0,0,2004,5,130000,135827.69,117411.93
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,281,146,1619.988505,True,4.78,160.0,95.0,281,1958,960,0.0,0,1958,4,90000,94099.805,99819.88
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,4,147,1619.988505,True,4.78,240.0,222.0,4,1968,2110,2.0,2,1968,7,244000,221533.39,231001.11
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,2434,148,1619.988505,True,4.78,190.0,210.0,2434,2004,1598,2.0,1,2005,7,201490,212355.08,205667.97
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,1791,149,1619.988505,True,4.78,200.0,245.0,1791,2004,1694,2.0,1,2005,8,307000,245964.36,220112.31
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,2535,150,1619.988505,True,4.78,140.0,180.0,2535,1968,976,2.0,1,2004,6,157500,185026.08,136966.64
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,944,151,1619.988505,True,4.78,110.0,90.0,944,1925,572,1.0,0,1950,4,75000,85799.125,68579.49
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,2556,152,1619.988505,True,4.78,150.0,90.0,2556,1923,869,0.0,0,1958,4,85500,89825.09,86251.91
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,48,153,1619.988505,True,4.78,280.0,295.0,48,2002,2250,3.0,1,2002,8,320000,290534.12,302490.84
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,2384,154,1619.988505,True,4.78,210.0,220.0,2384,2006,1740,3.0,0,2006,7,293000,217006.28,252947.94
pred1,both,R_3eV7KU9TAMBP9v3,67f306bc60aeb0e5b30ba70e,192,155,1619.988505,True,4.78,170.0,150.0,192,1950,1612,1.0,0,1997,5,128500,144006.4,130633.68
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2426,96,98395.43688,True,3,516.0,585.0,2426,2005,1248,2.0,0,2006,7,167240,195242.44,177709.9
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,234,97,98395.43688,True,3,545.0,316.0,234,1978,1981,2.0,1,1992,6,230000,167476.89,194335.72
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2054,98,98395.43688,True,3,483.0,622.0,2054,1966,1040,1.0,0,1966,5,123000,131439.7,131264.2
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,1679,99,98395.43688,True,3,413.0,562.0,1679,1970,1302,2.0,0,1970,5,106000,126507.32,133611.1
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2400,100,98395.43688,True,3,654.0,589.0,2400,2003,1792,3.0,1,2004,9,374000,362047.94,265556.78
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,1179,101,98395.43688,True,3,507.0,556.0,1179,1996,1288,2.0,2,1996,8,245500,291732.47,216275.11
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,228,102,98395.43688,True,3,622.0,535.0,228,1978,1386,2.0,1,1978,6,158900,166387.98,163711.7
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2120,103,98395.43688,True,3,538.0,604.0,2120,1994,1022,2.0,0,1994,5,139500,165578.78,158452.98
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2697,104,98395.43688,True,3,571.0,519.0,2697,1935,754,0.0,0,1982,6,84500,128579.695,64872.2
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,1514,105,98395.43688,True,3,612.0,477.0,1514,1925,864,0.0,0,1950,5,98000,91686.92,86353.055
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,2596,106,98395.43688,True,3,607.0,479.0,2596,1930,713,1.0,0,2001,3,99800,80254.13,75172.516
pred2,both,R_3ylW6tRujLVJfW4,680e8bb23e711754c3e41b81,1037,107,98395.43688,True,3,618.0,622.0,1037,1971,864,2.0,0,1971,5,123000,127237.04,119688.86
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,322,180,13610.084192500002,True,3,48.0,320.0,322,2008,2018,3.0,1,2009,9,378500,351302.0,330220.12
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,1308,181,13610.084192500002,True,3,40.0,100.0,1308,1900,1627,2.0,0,2006,5,139500,134994.11,113565.37
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,2166,182,13610.084192500002,True,3,70.0,200.0,2166,2006,1491,2.0,1,2006,7,168675,209103.1,223068.08
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,298,183,13610.084192500002,True,3,90.0,150.0,298,1994,1652,2.0,0,2007,7,203135,193830.97,190283.27
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,2825,184,13610.084192500002,True,3,100.0,250.0,2825,2003,2314,2.0,1,2005,7,229000,223483.72,271161.38
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,2257,185,13610.084192500002,True,3,95.0,160.0,2257,1998,1502,1.0,1,1998,7,330000,195047.02,193027.05
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,1590,186,13610.084192500002,True,3,150.0,150.0,1590,1997,1344,4.0,0,1998,7,206300,220307.0,182998.16
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,1608,187,13610.084192500002,True,3,85.0,115.0,1608,1940,1750,1.0,0,1985,6,160000,129324.57,137625.38
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,2226,188,13610.084192500002,True,3,90.0,130.0,2226,1980,1045,2.0,1,1980,6,123900,163875.56,153542.45
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,429,189,13610.084192500002,True,3,120.0,320.0,429,2008,2184,3.0,1,2008,9,335000,355811.7,348056.28
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,2572,190,13610.084192500002,True,3,95.0,120.0,2572,1963,1008,2.0,0,1963,6,135000,152080.05,133076.48
pred2,both,R_7ToqEEPuudITCxj,676a674d7c3901f79b2a9d85,1416,191,13610.084192500002,True,3,95.0,100.0,1416,1950,1164,1.0,0,1950,5,125000,119219.96,116241.53
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,926,168,54757.83301125,True,3,461.0,260.0,926,1940,2480,2.0,2,1950,7,205000,185171.53,238751.55
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,621,169,54757.83301125,True,3,527.0,347.0,621,1950,1668,1.0,0,2005,6,140000,151882.06,134995.9
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,2413,170,54757.83301125,True,3,515.0,347.0,2413,2006,1492,2.0,0,2006,7,169985,185181.06,198678.23
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,5,171,54757.83301125,True,3,584.0,412.0,5,1997,1629,2.0,1,1998,5,189900,183076.89,206473.31
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,1585,172,54757.83301125,True,3,415.0,333.0,1585,1999,1675,2.0,0,2000,6,195000,164097.8,188263.61
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,856,173,54757.83301125,True,3,535.0,346.0,856,1977,1040,2.0,0,2008,5,150500,153743.94,132708.45
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,2229,174,54757.83301125,True,3,461.0,386.0,2229,1971,1696,2.0,2,1971,7,198000,208326.81,202317.05
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,2906,175,54757.83301125,True,3,528.0,342.0,2906,1998,1216,2.0,0,1998,6,164000,178828.92,161218.33
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,1760,176,54757.83301125,True,3,420.0,347.0,1760,1999,1644,2.0,1,2000,6,185000,187661.84,209095.52
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,1150,177,54757.83301125,True,3,223.0,374.0,1150,1963,984,1.0,1,1963,5,128000,144503.73,132633.8
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,1142,178,54757.83301125,True,3,483.0,339.0,1142,1994,1679,2.0,1,1998,6,193500,195457.61,215548.05
pred1,both,R_7Iypkx4mIeu0n7m,66e260c1772d67a93b460a82,108,179,54757.83301125,True,3,450.0,416.0,108,1978,1226,2.0,1,1978,8,206000,223459.64,156509.75
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,1166,204,75730.62305620001,True,3,710.0,176.0,1166,1999,1501,2.0,0,1999,7,179400,183279.53,176709.6
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,2080,205,75730.62305620001,True,3,740.0,137.0,2080,1954,1626,1.0,0,1954,6,154000,128437.9,137975.73
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,11,206,75730.62305620001,True,3,715.0,715.0,11,1993,1655,2.0,1,1994,6,175900,200164.33,208343.11
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,261,207,75730.62305620001,True,3,305.0,305.0,261,1977,1392,1.0,0,1977,6,161750,132383.72,135767.86
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,1700,208,75730.62305620001,True,3,414.0,414.0,1700,2006,1976,3.0,1,2007,8,440000,271490.78,297124.84
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,706,209,75730.62305620001,True,3,266.0,267.0,706,1950,1328,1.0,0,1970,5,129500,119667.625,119985.086
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,1457,210,75730.62305620001,True,3,614.0,616.0,1457,2001,2161,2.0,1,2001,7,230500,210912.61,263347.75
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,18,211,75730.62305620001,True,3,591.0,591.0,18,2010,1856,3.0,1,2010,9,394432,387827.78,307571.3
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,2176,212,75730.62305620001,True,3,411.0,411.0,2176,1976,1113,1.0,1,1976,6,148000,146498.11,134240.52
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,2733,213,75730.62305620001,True,3,472.0,472.0,2733,1954,1350,2.0,1,1954,4,146000,121195.03,150258.81
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,1484,214,75730.62305620001,True,3,391.0,391.0,1484,2004,848,2.0,1,2004,6,149000,178302.38,157854.66
pred2,none,R_3LhWMVTI4KJb82Z,67eed6daac7c1271496cd429,288,215,75730.62305620001,True,3,432.0,432.0,288,1914,864,1.0,0,1950,3,58500,73695.914,98271.76
pred1,both,R_5dMMae1YFMMIGHV,67edb3dbc2b6765fa734761c,1217,216,17737.48321845,True,3,384.0,236.0,1217,1959,1252,2.0,0,1959,6,142000,152227.77,137654.52
pred1,both,R_5dMMae1YFMMIGHV,67edb3dbc2b6765fa734761c,2890,217,17737.48321845,True,3,310.0,180.0,2890,1975,1210,2.0,0,1975,6,148000,148225.4,133475.97
